Point ID,area,equilibrium_x,equilibrium_y,equilibrium_z,lambda_equilibrium_x,lambda_equilibrium_y,lambda_equilibrium_z,lambda_stress_disp_xx,lambda_stress_disp_xy,lambda_stress_disp_xz,lambda_stress_disp_yy,lambda_stress_disp_yz,lambda_stress_disp_zz,Points_0,Points_1,Points_2,Points_Magnitude,pred_equilibrium_x,pred_equilibrium_y,pred_equilibrium_z,pred_stress_disp_xx,pred_stress_disp_xy,pred_stress_disp_xz,pred_stress_disp_yy,pred_stress_disp_yz,pred_stress_disp_zz,sdf,sigma_xx,sigma_xx__x,sigma_xy,sigma_xy__x,sigma_xy__y,sigma_xz,sigma_xz__x,sigma_xz__z,sigma_yy,sigma_yy__y,sigma_yz,sigma_yz__y,sigma_yz__z,sigma_zz,sigma_zz__z,stress_disp_xx,stress_disp_xy,stress_disp_xz,stress_disp_yy,stress_disp_yz,stress_disp_zz,true_equilibrium_x,true_equilibrium_y,true_equilibrium_z,true_stress_disp_xx,true_stress_disp_xy,true_stress_disp_xz,true_stress_disp_yy,true_stress_disp_yz,true_stress_disp_zz,u,u__x,u__y,u__z,v,v__x,v__y,v__z,w,w__x,w__y,w__z
806,0.000344161,-0.355191,-0.0356762,1.68043,0.0303585,0.0303585,0.0303585,0.0303585,0.0303585,0.0303585,0.0303585,0.0303585,0.0303585,0.969642,0.0728957,0.0263765,0.972735,-0.355191,-0.0356762,1.68043,0.0817833,-0.037272,-0.0209656,0.00524795,-0.125592,0.129326,0.0303585,-0.0084434,-1.21393,-0.087853,3.26671,-1.05914,-0.743605,-8.42353,2.62825,-1.38948,0.723601,0.738852,9.2251,-3.95463,-0.00572625,-2.482,0.0817833,-0.037272,-0.0209656,0.00524795,-0.125592,0.129326,0,0,0,0,0,0,0,0,0,0.0259389,0.00173665,-0.00215953,1.02556,-0.00126817,0.000908281,-0.00555121,-0.015955,-0.892141,-1.03321,0.0220876,0.00198795
807,0.000344161,-0.114431,0.280016,0.689286,0.0444017,0.0444017,0.0444017,0.0444017,0.0444017,0.0444017,0.0444017,0.0444017,0.0444017,0.918134,-0.470275,-0.0555983,1.03306,-0.114431,0.280016,0.689286,0.108372,-0.0660515,-0.0021286,-0.0356053,-0.00678635,0.0943647,0.0444017,-1.0251,17.2333,-1.19955,9.38046,-1.02902,-0.770451,-2.43223,-16.0899,1.53241,4.98459,-0.707227,-0.425972,-14.6451,-0.0827249,2.16892,0.108372,-0.0660515,-0.0021286,-0.0356053,-0.00678635,0.0943647,0,0,0,0,0,0,0,0,0,-0.0540192,-0.00526638,-0.00979464,0.963213,-0.00630663,-0.00286136,0.00680126,0.0953695,-0.811929,-0.970938,-0.10251,-0.000624546
808,0.000344161,-0.166072,-0.00262773,0.57123,0.0374091,0.0374091,0.0374091,0.0374091,0.0374091,0.0374091,0.0374091,0.0374091,0.0374091,0.766426,-0.93235,-0.0625909,1.20855,-0.166072,-0.00262773,0.57123,0.165113,-0.020382,-0.0223923,0.00389588,0.00763321,0.110143,0.0374091,-4.93653,21.3806,-0.401687,0.993174,-5.23578,-0.728275,-0.739106,-15.9787,0.0112398,0.0865424,-0.060874,-0.225887,-1.07709,-0.072993,0.393763,0.165113,-0.020382,-0.0223923,0.00389588,0.00763321,0.110143,0,0,0,0,0,0,0,0,0,-0.0557811,-0.0184119,-0.00182136,0.884844,-0.00866842,-0.00239933,0.00552083,0.121095,-0.619453,-0.892351,-0.121627,0.0056309
809,0.000344161,-0.0133735,0.0451795,0.116805,0.0998615,0.0998615,0.0998615,0.0998615,0.0998615,0.0998615,0.0998615,0.0998615,0.0998615,0.465039,-0.883145,0.000138513,0.998101,-0.0133735,0.0451795,0.116805,0.0648962,0.000334516,-0.00452423,0.0287913,-0.00723553,0.0781973,0.0998615,-0.00843656,0.115305,-0.0239744,-0.057222,-0.130416,-0.793666,-2.02415,0.0284851,0.00318292,-0.042226,0.0964878,0.655566,0.0542685,0.0137088,1.25178,0.0648962,0.000334516,-0.00452423,0.0287913,-0.00723553,0.0781973,0,0,0,0,0,0,0,0,0,-0.000473257,7.42136e-05,0.000311247,0.740785,-0.000930274,-0.000547646,-4.82133e-05,0.0959126,-0.374795,-0.748766,-0.09502,0.000251446
810,0.000344161,-0.0288601,0.0798874,-0.191901,0.0159095,0.0159095,0.0159095,0.0159095,0.0159095,0.0159095,0.0159095,0.0159095,0.0159095,-0.621184,-0.878856,-0.0840905,1.0795,-0.0288601,0.0798874,-0.191901,0.0958028,-0.108677,-0.173251,-0.137022,0.00470304,-0.034822,0.0159095,-6.9868,-10.1593,-0.66023,1.64285,0.180121,0.238245,3.53436,10.008,-0.268926,-3.20457,0.0237344,-0.0435653,1.48184,-0.0439233,-3.29889,0.0958028,-0.108677,-0.173251,-0.137022,0.00470304,-0.034822,0,0,0,0,0,0,0,0,0,-0.00381438,-0.0259446,-0.0019557,0.0333051,-0.00149735,-0.00573337,0.00648067,0.0125141,-0.00125272,-0.0326552,-0.0122298,0.00811668
811,0.000344161,-0.00753236,-0.0438409,0.0537888,0.0762605,0.0762605,0.0762605,0.0762605,0.0762605,0.0762605,0.0762605,0.0762605,0.0762605,-0.281276,-0.841637,-0.0237395,0.887712,-0.00753236,-0.0438409,0.0537888,0.0399129,0.00213243,0.0228271,0.0109678,-0.00214672,0.00648499,0.0762605,-3.57281,-5.59009,-0.104163,-0.291836,1.61432,0.826069,-0.0111638,3.98331,0.0877396,0.720325,-0.108292,-0.262898,-0.384648,-0.00187482,0.220273,0.0399129,0.00213243,0.0228271,0.0109678,-0.00214672,0.00648499,0,0,0,0,0,0,0,0,0,-0.00505932,-0.0137073,0.000313932,0.18724,-0.00102947,-0.00133424,0.00445074,0.022564,-0.0347603,-0.178751,-0.0236684,0.00398026
812,0.000344161,0.0329313,0.132819,1.45266,0.00768038,0.00768038,0.00768038,0.00768038,0.00768038,0.00768038,0.00768038,0.00768038,0.00768038,0.191721,-0.798467,0.0923196,0.826335,0.0329313,0.132819,1.45266,-0.218315,-0.176377,0.0301819,0.111069,0.0135326,0.0465307,0.00768038,20.6777,-7.55329,2.02582,4.31004,2.04101,-0.0513432,-0.278836,5.47935,0.822216,5.02598,0.0731315,0.193537,-9.46884,0.0469965,-1.36736,-0.218315,-0.176377,0.0301819,0.111069,0.0135326,0.0465307,0,0,0,0,0,0,0,0,0,0.0498567,0.0775053,0.00885207,0.547743,0.00386619,0.00964239,-0.0201254,0.0481158,-0.203439,-0.547954,-0.0472492,-0.0243242
813,0.000344161,0.0121702,0.0105419,0.14409,0.068199,0.068199,0.068199,0.068199,0.068199,0.068199,0.068199,0.068199,0.068199,0.145887,-0.785082,0.031801,0.799155,0.0121702,0.0105419,0.14409,0.0988777,-0.0268032,-0.0262489,0.00187135,-0.013545,0.0465736,0.068199,7.13741,-0.689151,0.537738,2.63882,-0.787825,-0.26842,-0.795911,1.46481,0.356322,0.799792,0.473507,-0.203427,-3.44915,0.0363384,0.855249,0.0988777,-0.0268032,-0.0262489,0.00187135,-0.013545,0.0465736,0,0,0,0,0,0,0,0,0,0.0155998,0.0273229,0.00220914,0.50745,0.000633782,0.00290021,-0.00706756,0.0428205,-0.178758,-0.510397,-0.0382209,-0.00844397
814,0.000344161,-0.156505,-0.288089,0.609148,0.0644374,0.0644374,0.0644374,0.0644374,0.0644374,0.0644374,0.0644374,0.0644374,0.0644374,0.934068,0.135254,-0.0355626,0.944479,-0.156505,-0.288089,0.609148,0.138062,-0.080675,0.0234604,-0.155308,0.0198896,0.123514,0.0644374,-0.15423,3.45417,0.405435,-4.54946,2.61122,-0.479438,-8.31991,-5.90889,2.42768,-2.6837,0.573234,4.09536,7.52124,-0.0355681,3.6154,0.138062,-0.080675,0.0234604,-0.155308,0.0198896,0.123514,0,0,0,0,0,0,0,0,0,-0.0373068,-0.00278563,0.00410125,1.01813,0.000292128,-0.000853644,0.00865708,-0.031775,-0.853681,-1.02269,0.0377063,-0.00226506
815,0.000344161,0.0910368,-0.0725627,0.057897,0.0346132,0.0346132,0.0346132,0.0346132,0.0346132,0.0346132,0.0346132,0.0346132,0.0346132,-0.35968,-0.5999,-0.0653868,0.702514,0.0910368,-0.0725627,0.057897,0.0318879,-0.0221127,0.023386,-0.00129187,-0.039387,-0.0252626,0.0346132,-6.47556,-3.11314,1.85587,7.3325,11.5252,-0.328659,-7.44195,-8.5031,-0.0806432,-12.3045,0.205587,7.2308,5.04457,-0.0174309,0.153255,0.0318879,-0.0221127,0.023386,-0.00129187,-0.039387,-0.0252626,0,0,0,0,0,0,0,0,0,-0.00865139,-0.0246396,0.0162543,0.126052,0.000710225,0.00208327,0.00716914,-0.0193457,-0.0229848,-0.129105,0.0210077,0.00736535
816,0.000344161,0.200373,0.188404,3.52852,0.0111397,0.0111397,0.0111397,0.0111397,0.0111397,0.0111397,0.0111397,0.0111397,0.0111397,0.899245,-0.487133,-0.0888603,1.02657,0.200373,0.188404,3.52852,0.189513,-0.423474,-0.0109711,0.0443268,0.0842628,-0.0252071,0.0111397,-2.46081,18.7312,-1.89294,8.1585,-1.90007,-0.178784,-0.180004,-17.0315,1.8813,6.65682,-0.153736,-0.101035,-15.0037,-0.0807728,-3.24748,0.189513,-0.423474,-0.0109711,0.0443268,0.0842628,-0.0252071,0,0,0,0,0,0,0,0,0,-0.0856974,-0.0108353,-0.0148775,0.962919,-0.00960579,-0.00828659,0.0101492,0.100474,-0.791914,-0.964816,-0.101169,-8.76421e-06
817,0.000344161,0.0635974,-0.0381579,0.232524,0.0927571,0.0927571,0.0927571,0.0927571,0.0927571,0.0927571,0.0927571,0.0927571,0.0927571,0.807533,-0.761378,-0.00724294,1.10989,0.0635974,-0.0381579,0.232524,0.0302106,-0.00206748,0.0289917,0.0563893,0.0372677,0.102795,0.0927571,-0.388106,3.24588,-0.167607,0.351731,-0.662657,-1.32767,-1.49751,-2.64682,0.00402328,0.172903,-0.298423,-1.27237,-0.486476,0.00822123,2.53735,0.0302106,-0.00206748,0.0289917,0.0563893,0.0372677,0.102795,0,0,0,0,0,0,0,0,0,-0.00709184,-0.00157432,-0.000667754,0.902499,-0.00191874,-0.00102899,0.000517216,0.109027,-0.676281,-0.915486,-0.111638,0.000770235
818,0.000344161,0.069313,0.0788784,1.4057,0.019993,0.019993,0.019993,0.019993,0.019993,0.019993,0.019993,0.019993,0.019993,0.784179,-0.618339,0.080007,1.00184,0.069313,0.0788784,1.4057,0.0777588,-0.205493,-0.0548782,0.0541002,0.0279417,0.0701575,0.019993,4.9855,-22.2596,2.22305,-3.8921,4.14397,-0.403036,-0.419223,18.0463,-0.412497,-2.69488,-0.169282,-0.271865,6.50811,0.139798,-0.714615,0.0777588,-0.205493,-0.0548782,0.0541002,0.0279417,0.0701575,0,0,0,0,0,0,0,0,0,0.0727071,0.0196454,0.0112746,0.919596,0.00647995,0.00890101,-0.00746293,0.0963593,-0.670009,-0.924175,-0.0977727,-0.00462117
819,0.000344161,0.00208211,-0.0055066,0.195536,0.0978695,0.0978695,0.0978695,0.0978695,0.0978695,0.0978695,0.0978695,0.0978695,0.0978695,0.673398,0.896305,-0.00213052,1.12109,0.00208211,-0.0055066,0.195536,0.0127573,-0.0360404,0.0269928,0.0395885,-0.014679,0.0657045,0.0978695,-0.228544,1.10867,0.0408899,-0.0086281,-0.416577,-1.12081,-1.62172,-0.694178,-0.0029136,-0.0399993,0.0685646,-0.2978,0.054134,0.0116566,1.72398,0.0127573,-0.0360404,0.0269928,0.0395885,-0.014679,0.0657045,0,0,0,0,0,0,0,0,0,-0.00263577,-0.000961528,0.000277177,0.851068,-0.000298599,-0.000228682,0.000300779,-0.110017,-0.544056,-0.862006,0.110555,0.00050421
820,0.000344161,0.0353975,0.098772,0.75166,0.00564038,0.00564038,0.00564038,0.00564038,0.00564038,0.00564038,0.00564038,0.00564038,0.00564038,-0.130888,-0.99436,-0.0139396,1.00303,0.0353975,0.098772,0.75166,0.0257644,0.00714175,0.368927,0.00287494,-0.0101275,0.0377084,0.00564038,-2.56282,-2.5443,-0.00960523,-0.0105017,-1.96205,1.6899,-0.418512,4.47095,-0.00110148,0.0459236,-0.0152582,-0.672047,-0.134194,-0.00341396,0.338899,0.0257644,0.00714175,0.368927,0.00287494,-0.0101275,0.0377084,0,0,0,0,0,0,0,0,0,-0.00465745,-0.00979954,0.00180998,0.287362,-0.00144391,-0.00183461,0.00289463,0.0629623,-0.0616455,-0.266774,-0.0632161,0.00305723
821,0.000344161,-0.0462911,-0.0259759,1.35548,0.0245706,0.0245706,0.0245706,0.0245706,0.0245706,0.0245706,0.0245706,0.0245706,0.0245706,0.837603,0.131144,-0.00810828,0.847847,-0.0462911,-0.0259759,1.35548,0.0724576,-0.0719131,0.0644226,-0.0105447,0.0366564,0.145707,0.0245706,0.00140445,-0.929335,-0.0075551,4.24763,1.0885,0.0437183,-3.82023,-0.112877,0.778108,-2.48219,-0.781562,-0.763194,-1.73947,0.0112988,3.22794,0.0724576,-0.0719131,0.0644226,-0.0105447,0.0366564,0.145707,0,0,0,0,0,0,0,0,0,-0.00930138,-0.000782725,0.000857598,1.01081,-0.00051106,-0.00165228,0.00268578,-0.0343583,-0.755848,-1.00972,0.0269093,-0.000367007
822,0.000344161,-0.324466,-0.305927,3.24016,0.00962032,0.00962032,0.00962032,0.00962032,0.00962032,0.00962032,0.00962032,0.00962032,0.00962032,0.830773,0.0737886,0.0271362,0.834485,-0.324466,-0.305927,3.24016,0.073474,0.0381102,0.090889,-0.123518,0.0109516,0.157084,0.00962032,0.00520043,-0.168268,0.0899445,-3.79061,0.50667,-0.0168699,0.582789,-0.0139356,-1.43518,1.4742,-0.671182,-7.53466,2.62234,0.116972,3.71171,0.073474,0.0381102,0.090889,-0.123518,0.0109516,0.157084,0,0,0,0,0,0,0,0,0,0.0264713,0.00178488,-0.0021801,1.01558,-0.00140763,0.00346065,-0.006402,-0.0204102,-0.750058,-1.01484,0.0138079,0.00276178
823,0.000344161,-2.1145,-1.71089,22.0164,0.00132689,0.00132689,0.00132689,0.00132689,0.00132689,0.00132689,0.00132689,0.00132689,0.00132689,0.865149,-0.858291,0.0986731,1.22265,-2.1145,-1.71089,22.0164,0.269034,0.246909,-0.129463,0.424794,0.0972366,0.200879,0.00132689,4.04919,-26.8724,0.708762,-4.41698,4.20143,-0.0273564,0.0601509,24.7855,-0.407455,-1.3143,-0.010115,-0.0158836,7.44217,0.0775676,-22.0607,0.269034,0.246909,-0.129463,0.424794,0.0972366,0.200879,0,0,0,0,0,0,0,0,0,0.08922,0.0162673,0.00568361,0.916405,0.0106603,0.0038731,-0.00523716,0.121919,-0.718018,-0.917973,-0.121048,-0.00393163
824,0.000344161,-0.00949597,-0.0424345,0.0637687,0.0883785,0.0883785,0.0883785,0.0883785,0.0883785,0.0883785,0.0883785,0.0883785,0.0883785,-0.568385,-0.877288,-0.0116215,1.04539,-0.00949597,-0.0424345,0.0637687,0.0245639,-0.00657735,-0.00751114,0.00763959,0.0239972,0.0114057,0.0883785,-1.08817,-2.41474,-0.0733913,0.00822374,0.371716,0.860983,-0.00103599,2.05252,-0.0283161,-0.301205,0.0493451,-0.375118,0.335416,-0.0129265,0.312385,0.0245639,-0.00657735,-0.00751114,0.00763959,0.0239972,0.0114057,0,0,0,0,0,0,0,0,0,-0.00127047,-0.00406517,-5.26756e-06,0.0567973,-0.00058865,-0.000794419,0.00114946,0.0162014,-0.00305227,-0.0482626,-0.015468,0.00124524
825,0.000344161,-0.397316,0.0954361,-0.452879,0.0024287,0.0024287,0.0024287,0.0024287,0.0024287,0.0024287,0.0024287,0.0024287,0.0024287,-0.592927,0.0723141,-0.0975713,0.605237,-0.397316,0.0954361,-0.452879,-0.0288354,0.0449191,0.101026,0.441684,0.0622903,-0.0551197,0.0024287,-0.0926947,4.89369,-0.231092,3.71494,-3.62213,0.00343178,-0.0205938,-0.874245,-1.29778,-1.12457,-0.00493979,-0.0813119,-2.68581,0.00515845,0.554785,-0.0288354,0.0449191,0.101026,0.441684,0.0622903,-0.0551197,0,0,0,0,0,0,0,0,0,-0.000821605,0.000578028,-0.00190169,0.00412121,-0.000562662,3.99616e-05,-0.00309481,0.0030988,3.7767e-05,-0.00307663,-0.00252529,0.000935873
826,0.000344161,0.00797892,0.0210981,0.257685,0.0932559,0.0932559,0.0932559,0.0932559,0.0932559,0.0932559,0.0932559,0.0932559,0.0932559,0.862592,0.823561,0.00674408,1.19263,0.00797892,0.0210981,0.257685,0.0059692,-0.047255,0.0636215,0.0594357,-0.0446482,0.065101,0.0932559,0.346468,-2.35943,-0.0533949,0.0681936,0.203614,-1.42984,-1.415,2.14784,-0.0171277,0.0664653,0.323046,-1.60983,-0.155757,0.0572234,2.76715,0.0059692,-0.047255,0.0636215,0.0594357,-0.0446482,0.065101,0,0,0,0,0,0,0,0,0,0.00529976,0.00116557,-0.000195652,0.909647,-0.00137258,-0.000810847,-0.000385078,-0.113606,-0.721886,-0.923309,0.11639,1.50036e-05
827,0.000344161,0.0423756,-0.0488708,0.276822,0.0496596,0.0496596,0.0496596,0.0496596,0.0496596,0.0496596,0.0496596,0.0496596,0.0496596,0.425684,0.841788,-0.0503404,0.944641,0.0423756,-0.0488708,0.276822,0.0143937,-0.0301139,0.00528717,0.00501502,0.00826454,0.00758958,0.0496596,-8.91617,12.3251,1.01668,-0.65059,-4.80495,-0.592337,-1.47235,-7.56257,-0.23031,2.38287,-0.117424,0.398717,-1.68341,-0.0382345,0.796811,0.0143937,-0.0301139,0.00528717,0.00501502,0.00826454,0.00758958,0,0,0,0,0,0,0,0,0,-0.0370871,-0.0339423,0.00527972,0.722356,0.00366826,0.00458596,0.00944012,-0.0816671,-0.35129,-0.728226,0.0805755,0.0104134
828,0.000344161,-0.417473,0.0100336,0.410199,0.021352,0.021352,0.021352,0.021352,0.021352,0.021352,0.021352,0.021352,0.021352,0.0497924,-0.721963,0.078648,0.727939,-0.417473,0.0100336,0.410199,0.0318046,-0.00930423,-0.0882378,0.0477428,-0.0394551,0.0571818,0.021352,18.4286,18.5166,-0.653407,12.2842,-44.4363,-0.635753,0.845765,26.3371,0.431074,-5.62888,0.179951,-0.801491,-6.66537,0.0477013,-0.454473,0.0318046,-0.00930423,-0.0882378,0.0477428,-0.0394551,0.0571818,0,0,0,0,0,0,0,0,0,0.0326503,0.0703281,-0.0137509,0.427222,0.000661058,0.00712377,-0.0195799,0.0153021,-0.135717,-0.434462,-0.0138971,-0.0214496
829,0.000344161,-0.0584995,0.0119786,0.0605794,0.0622753,0.0622753,0.0622753,0.0622753,0.0622753,0.0622753,0.0622753,0.0622753,0.0622753,-0.336169,0.937725,0.000416482,0.996161,-0.0584995,0.0119786,0.0605794,0.00461669,-0.0122776,-0.0315361,0.00921704,0.00840473,0.00368606,0.0622753,0.0377978,0.161458,-0.00649664,0.00232474,-0.0229954,1.35651,0.571136,-0.0799626,-0.000978766,0.0161503,0.0648611,-0.827531,-0.0304537,0.00454671,0.195815,0.00461669,-0.0122776,-0.0315361,0.00921704,0.00840473,0.00368606,0,0,0,0,0,0,0,0,0,-0.000586066,0.000144128,-0.000107285,0.158576,-0.000356847,-8.04573e-05,-2.67535e-05,-0.0357783,-0.0233886,-0.145326,0.036511,-2.6781e-05
830,0.000344161,-0.0653458,-0.136157,1.48912,0.0150127,0.0150127,0.0150127,0.0150127,0.0150127,0.0150127,0.0150127,0.0150127,0.0150127,0.895963,-0.88523,0.0849873,1.26238,-0.0653458,-0.136157,1.48912,0.0035367,0.00582363,-0.0942993,0.118217,0.0601902,0.154508,0.0150127,2.80687,-26.8093,0.567083,-3.30859,4.40974,-0.336341,0.32125,22.4649,-0.1477,-1.46831,-0.0894469,-0.391717,4.91305,0.143671,-1.41865,0.0035367,0.00582363,-0.0942993,0.118217,0.0601902,0.154508,0,0,0,0,0,0,0,0,0,0.076948,0.0104992,0.00409264,0.917568,0.00918604,0.00163643,-0.00370022,0.123296,-0.74303,-0.921875,-0.123588,-0.00206191
831,0.000344161,0.0592212,-0.0262505,0.185802,0.0885637,0.0885637,0.0885637,0.0885637,0.0885637,0.0885637,0.0885637,0.0885637,0.0885637,0.355181,0.759349,-0.0114363,0.838389,0.0592212,-0.0262505,0.185802,-0.0407082,-0.0232429,0.0470123,0.0145126,-0.0137577,0.01437,0.0885637,-2.24856,2.85845,0.357763,0.0461491,-2.04526,-0.53337,-2.38712,-0.872415,-0.146177,0.933603,-0.338318,0.928725,-0.953502,0.00184002,1.27259,-0.0407082,-0.0232429,0.0470123,0.0145126,-0.0137577,0.01437,0,0,0,0,0,0,0,0,0,-0.00857881,-0.00867167,0.00236669,0.68305,0.000240063,0.000978507,0.00211636,-0.0594609,-0.306721,-0.687914,0.0559401,0.00285573
832,0.000344161,-0.882627,0.461256,1.36913,0.00534085,0.00534085,0.00534085,0.00534085,0.00534085,0.00534085,0.00534085,0.00534085,0.00534085,-0.0925324,0.670959,0.046963,0.678935,-0.882627,0.461256,1.36913,0.338088,0.510919,-0.542904,-0.185513,-0.140124,-0.152576,0.00534085,7.7869,-32.1385,2.31327,-8.44315,13.68,-2.26472,11.1196,19.3412,0.736663,1.52475,-0.778521,-12.6207,6.45714,0.0106991,0.13199,0.338088,0.510919,-0.542904,-0.185513,-0.140124,-0.152576,0,0,0,0,0,0,0,0,0,0.0126944,0.0307777,0.0303619,0.288329,-0.000149289,-0.00212001,-0.00709147,0.00615942,-0.0823248,-0.316405,-0.0153459,-0.0105566
833,0.000344161,-0.0810146,0.0822082,0.282586,0.0383364,0.0383364,0.0383364,0.0383364,0.0383364,0.0383364,0.0383364,0.0383364,0.0383364,0.0583964,0.754465,0.0616636,0.75923,-0.0810146,0.0822082,0.282586,0.00309277,0.0110297,0.0853844,-0.0171545,0.019665,-0.00373793,0.0383364,14.01,9.10984,-0.282808,-6.87318,-16.7186,-0.412644,-0.0965797,7.68977,0.458076,0.740481,-0.300236,-0.294036,6.05049,0.0509696,0.10803,0.00309277,0.0110297,0.0853844,-0.0171545,0.019665,-0.00373793,0,0,0,0,0,0,0,0,0,0.0260817,0.0533331,0.00366148,0.435802,-0.00186165,-0.00637927,-0.0145276,-0.0230252,-0.139341,-0.439075,0.0202195,-0.016496
834,0.000344161,0.0287127,0.0260789,-0.0755681,0.015751,0.015751,0.015751,0.015751,0.015751,0.015751,0.015751,0.015751,0.015751,-0.58683,0.309018,0.084249,0.668551,0.0287127,0.0260789,-0.0755681,0.0398528,0.00962228,0.037039,-0.0113629,0.0559317,0.000914574,0.015751,1.93328,-11.8021,1.47735,1.87169,5.2968,-0.0765741,-0.283665,6.47659,1.17038,-2.40715,-0.00878493,0.641062,0.509382,0.00174207,-0.281829,0.0398528,0.00962228,0.037039,-0.0113629,0.0559317,0.000914574,0,0,0,0,0,0,0,0,0,0.00100411,0.00624859,0.00971297,0.02009,0.000580838,0.00515677,0.00217801,0.0112546,-0.0016828,-0.0204854,-0.0107831,-0.00360381
835,0.000344161,0.0729656,-7.05719e-05,0.0315635,0.0519368,0.0519368,0.0519368,0.0519368,0.0519368,0.0519368,0.0519368,0.0519368,0.0519368,-0.626577,0.948063,0.0441189,1.13726,0.0729656,-7.05719e-05,0.0315635,-0.0046767,-0.0163997,0.0430918,0.0113309,-0.0312142,0.00119865,0.0519368,3.19906,12.1661,-0.237375,0.223849,3.19047,1.17617,-2.73989,-15.4296,0.0323516,-1.05736,-0.0882367,1.14481,0.833582,0.0631936,1.56351,-0.0046767,-0.0163997,0.0430918,0.0113309,-0.0312142,0.00119865,0,0,0,0,0,0,0,0,0,0.00111228,0.0121614,0.00117519,0.0368267,-0.00111991,-0.00371294,-0.00359212,-0.0183156,-2.13608e-05,-0.0246341,0.0171211,-0.00348857
836,0.000344161,0.0262406,-0.0393627,0.0747094,0.0726856,0.0726856,0.0726856,0.0726856,0.0726856,0.0726856,0.0726856,0.0726856,0.0726856,-0.188161,0.827746,0.0273144,0.849302,0.0262406,-0.0393627,0.0747094,0.00145423,-0.00470069,0.0585098,0.00503945,0.00884604,0.00148988,0.0726856,4.69233,6.35206,-0.105024,-0.725658,-2.42176,0.697173,-1.09796,-3.95655,-0.0910768,0.553332,0.00939402,0.672069,0.211688,0.00990281,0.351177,0.00145423,-0.00470069,0.0585098,0.00503945,0.00884604,0.00148988,0,0,0,0,0,0,0,0,0,0.00609315,0.0181391,0.000298095,0.246708,-0.000969911,-0.00139534,-0.00575996,-0.0225048,-0.0550256,-0.239151,0.0226872,-0.00527281
837,0.000344161,-0.0472732,-0.0121985,0.055212,0.0988645,0.0988645,0.0988645,0.0988645,0.0988645,0.0988645,0.0988645,0.0988645,0.0988645,-0.278568,0.766273,-0.00113548,0.815338,-0.0472732,-0.0121985,0.055212,0.0117645,-0.0142622,0.0340881,0.0128339,0.0114127,0.00874262,0.0988645,-0.193991,-0.2613,-0.00620566,-0.0390006,0.247723,0.566649,-1.04308,0.0608503,0.00240149,0.0344676,0.103534,0.735628,0.0167315,0.00188353,0.252241,0.0117645,-0.0142622,0.0340881,0.0128339,0.0114127,0.00874262,0,0,0,0,0,0,0,0,0,-0.000854906,-0.00073071,-0.000144644,0.188556,-0.000340888,-6.00345e-05,0.000256598,-0.00729704,-0.0368783,-0.182548,0.00844651,0.000233551
838,0.000344161,0.0992055,-0.0955977,0.388766,0.0275964,0.0275964,0.0275964,0.0275964,0.0275964,0.0275964,0.0275964,0.0275964,0.0275964,0.153778,-0.783346,-0.0724036,0.801574,0.0992055,-0.0955977,0.388766,0.195105,0.0757707,0.0144463,0.0260139,0.00229836,0.0403895,0.0275964,-16.5396,2.31001,-1.39232,-5.5973,1.98114,-0.163448,-0.395073,-4.39035,-0.730961,-2.1956,0.242637,0.00484693,7.8885,-0.0492901,0.00146017,0.195105,0.0757707,0.0144463,0.0260139,0.00229836,0.0403895,0,0,0,0,0,0,0,0,0,-0.03781,-0.0620399,-0.00433176,0.515902,-0.00386251,-0.00883377,0.016158,0.041697,-0.18346,-0.517392,-0.0392477,0.0196382
839,0.000344161,0.137574,-0.060447,0.157608,0.0755532,0.0755532,0.0755532,0.0755532,0.0755532,0.0755532,0.0755532,0.0755532,0.0755532,0.211686,0.770693,-0.0236668,0.799587,0.137574,-0.060447,0.157608,-0.0911649,-0.0238678,0.0360603,0.0152086,0.00825548,0.00853634,0.0755532,-5.29896,3.08544,0.541549,2.04145,-1.60522,-0.355608,-0.285208,-1.61779,-0.302374,0.41331,-0.4643,-0.971072,-2.39431,-0.0184264,1.09867,-0.0911649,-0.0238678,0.0360603,0.0152086,0.00825548,0.00853634,0,0,0,0,0,0,0,0,0,-0.0141403,-0.0203885,0.00272322,0.566988,0.000674514,0.0024536,0.00512631,-0.0450643,-0.215802,-0.570183,0.0405038,0.00651269
840,0.000344161,-0.178152,-0.089857,1.08871,0.0172354,0.0172354,0.0172354,0.0172354,0.0172354,0.0172354,0.0172354,0.0172354,0.0172354,0.685567,-0.846921,0.0827646,1.09276,-0.178152,-0.089857,1.08871,0.0749913,-0.12654,0.0287933,0.0861855,-0.0109148,0.0461178,0.0172354,8.43848,-26.5394,1.29311,-1.95918,6.65622,-0.381592,-0.339279,20.0614,0.0374861,0.66189,-0.0317454,-0.185656,1.38715,0.10654,-0.563775,0.0749913,-0.12654,0.0287933,0.0861855,-0.0109148,0.0461178,0,0,0,0,0,0,0,0,0,0.0705488,0.0324253,0.00624237,0.863913,0.00787259,0.0054233,-0.00952372,0.108282,-0.558266,-0.867441,-0.108708,-0.00937879
